1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好好好，谢谢

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊，好的，知道了

2,询问语-身份-本人,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),这正是是啊，今天下午呀

2,询问语-身份-本人,,
1,无法识别意图,,也玩啊

2,询问语-转人工-是,,
1,否定|语气词,(身份信息，本人)|(需转人工，否),啊，不用不用谢谢谢谢

2,询问语-还款时间-今天,,
1,语气词|自动还款,(身份信息，本人)|(还款时间，已还),那个东西不是自动扣费的嘛？怎么搞的呢？

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊，可以配合很

2,结束语-催促还款,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),没事没事，我要么今天晚上就这两天百分之百

2,询问语-身份-本人,,
1,你好|语气词|询问致电原因,(身份信息，本人),啊，喂，你好喂你好，你说话

2,询问语-身份-本人,,
1,你好|你是谁,(身份信息，本人),那等下您好，您是哪的？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好的，好的哎

2,结束语-无法理解  ,,
1,询问欠款信息,(身份信息，本人),不是那个金融呢？我从来看我牵强啊

2,询问语-还款时间-今天,,
1,询问致电原因,,找谁呀？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人),嗯，行行好的

2,询问语-还款时间-今天,,
1,没听清,,你说啥？

2,询问语-还款时间-今天,,
1,无法识别意图,,但是再说一遍，我这个车关了喂

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),哦，什么上？

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),是啊，可以是

2,询问语-身份-本人,,
1,其他意图,(身份信息，本人),你是人还是电子烟啊？

2,询问语-身份-本人,,
1,语气词|是本人|询问致电原因,(身份信息，本人),啊，是我，你说嗯

2,询问语-身份-本人,,
1,无法识别意图,,我们的幸福呢？

2,询问语-身份-本人,,
1,肯定|你好|语气词,(身份信息，本人),呃，对你好

2,询问语-还款时间-今天,,
1,肯定|不好意思,(身份信息，本人)|(还款时间，今天),哦，好的，好的，好的，好的不好意思啊，行好嘞

2,询问语-还款时间-今天,,
1,无法识别意图,,行吗？

2,结束语-催促还款,,
1,否定|没钱还,(身份信息，本人)|(逾期原因，没钱),哦，不是不是啊十呃资金周转断了

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好的，行好嗯

2,询问语-还款时间-今天,,
1,语气词|无法识别意图,,啊，开开开哈啊

2,询问语-还款时间-今天,,
1,语气词|某时间还,(身份信息，本人)|(还款时间，某时间还),啊，我需要到二十五号

2,询问语-身份-本人,,
1,语气词|无法识别意图,,呃，我是小三

2,询问语-身份-本人,,
1,你好|无法识别意图,,您好，中国移动艺术，请问贵姓找

2,询问语-转人工-是,,
1,否定|语气词|没钱还,(身份信息，本人)|(逾期原因，没钱)|(需转人工，否),啊，不需要，我现在就主要就是银行卡，里面没那么多钱

2,结束语-今天还款,,
1,肯定,(身份信息，本人),嗯，好了，好了

2,询问语-身份-本人,,
1,不是我|打错了|换手机或换手机号,(身份信息，不是本人),你打错了啊，这个电话不用了

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),我知道了

2,询问语-还款时间-今天,,
1,今天还,(身份信息，本人)|(还款时间，今天),要赶紧赶紧还我赶紧还

2,结束语-无法理解  ,,
1,语气词,,啊啊

2,询问语-身份-本人,,
1,你是谁,(身份信息，本人),这是谁？

2,询问语-身份-本人,,
1,语气词|今天还|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),啊，我知道，我知道我等下就回啊，等下就就就复就还款忘记掉了啊啊，好好好再见

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),然后对对对

2,询问语-身份-本人,,
1,语气词|无法识别意图,,哎，可以可以可以怪事怪事

2,询问语-还款时间-今天,,
1,无法识别意图,,我得

2,询问语-还款时间,,
1,肯定,(身份信息，本人),嗯，该

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),京东金融啊

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),我刚还完

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),这样哪里弄金融是吧？

2,结束语-无法理解  ,,
1,无法识别意图,,我没问过问题二十块钱，二百二十二我我，我为媒介，我还开个屁啊

2,结束语-催促还款,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱),那也没办法呀那过年把钱花完了，那肯定的

2,结束语-催促还款,,
1,今天还,(身份信息，本人)|(还款时间，今天),今天吗？

2,询问语-转人工-是,,
1,否定|近几天还,(身份信息，本人)|(还款时间，近几天)|(需转人工，否),嗯，不用明天后天后天最迟后天下午五点之前就可以处理好

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好了嗯

2,询问语-还款时间-今天,,
1,本人暂时不在,,他本人不在家，我就跟你跟他等一下打过来，好吗？

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),对对，对对，对对对对对额你们根本不了解

2,询问语-还款时间,,
1,无法识别意图,,一百三十五点五万元

2,询问语-还款时间-今天,,
1,询问如何还款,(身份信息，本人),你们有没有另外有渠道？因为我那个银行卡没，我，现在没有银行卡你们可以提供的账号给我吧？

2,询问语-身份-本人,,
1,肯定|你好|语气词,(身份信息，本人),啊，对喂，你好喂能听到吗？喂

2,询问语-还款时间-今天,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),可以过两天换吗？

2,询问语-身份-本人,,
1,无法识别意图,,延请按一想机主发送短信通知，请直接挂机

2,结束语-帮忙转告-否,,
1,无法识别意图,,我横

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好，抱歉，抱歉好好好好

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),只要行

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好的，行，我知道谢谢

2,询问语-还款时间-今天,,
1,语气词|你是谁,,呃，京东吗？

2,询问语-还款时间-今天,,
1,肯定|再见,(身份信息，本人)|(还款时间，今天),哦，好的，好的，谢谢嗯，好拜拜

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),哎，好要在学校

2,结束语-无法理解  ,,
1,其他意图,,电脑，我都是不是京东？

2,询问语-身份-本人,,
1,不是我|不认识,(身份信息，不是本人),不是不认识

2,询问语-还款时间-今天,,
1,语气词|近几天还,(身份信息，本人)|(还款时间，近几天),呃，我两天以后一定还清，谢谢

2,询问语-身份-本人,,
1,肯定|你是谁,(身份信息，本人),嗯，你在哪呢？

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),嗯，可以

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),我那个京东的那个分期是吧？

2,询问语-身份-本人,,
1,语气词|本人暂时不在,,啊，他没空

2,询问语-身份-本人,,
1,询问致电原因,(身份信息，本人),什么事？你讲？

2,结束语-已经还款,,
1,其他意图,(身份信息，本人),我银行卡里面没钱了，但我白条里边有钱，我白条里面之前往里边存钱，来着one白条里边存的钱都被他不扣白条里边的钱上干嘛啊，我在家里边钱又不能用，也不能扣干啥的

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好好好的

2,结束语-催促还款,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱),我知道现在没没有那么多，一共还有几十块钱

2,结束语-无法理解  ,,
1,询问欠款信息,(身份信息，本人),我说我在哪里可以查看我这一笔消费是是买的什么东？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),行好的，谢谢

2,询问语-身份-本人,,
1,无法识别意图,,镇南军中

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),对对对是的

2,询问语-还款时间-今天,,
1,肯定|语气词|今天还,(身份信息，本人)|(还款时间，今天),啊，可以可以可以稍等我，我三点还想基本在家

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),我我在哪见得？

2,询问语-身份-本人,,
1,无法识别意图,,着啥子？

2,询问语-身份-本人,,
1,无法识别意图,,注册

2,询问语-帮忙转告-是,,
1,不认识|换手机或换手机号,(身份信息，不是本人),因为我是在那个有，就是说电信换的卡，我家根本不知道，也不认识这个人

2,结束语-催促还款,,
1,肯定|没时间还,(身份信息，本人)|(逾期原因，没时间),哦，我知道现在没时间

2,询问语-身份-本人,,
1,语气词|询问致电原因,(身份信息，本人),啊，说你说

2,询问语-身份-本人,,
1,你好|语气词,(身份信息，本人),喂哎，你好

2,结束语-无法理解  ,,
1,询问欠款信息,(身份信息，本人),鄂州市你是什么起码？我是说是什么买什么样的钱？

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),是的是的，是的

2,询问语-还款时间-今天,,
1,肯定|语气词|今天还,(身份信息，本人)|(还款时间，今天),啊，知道了，等一下弄一下啊

2,结束语-今天还款,,
1,肯定|语气词,(身份信息，本人),嗯，哈哈

2,询问语-身份-本人,,
1,其他意图,,机器人吗？

2,询问语-身份-认识,,
1,不是我,(身份信息，不认识),不是你找谁？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),ok好

2,询问语-还款时间,,
1,肯定|近几天还,(身份信息，本人)|(还款时间，近几天),嗯，就这几天吗？因为那天的话就是那天为什么会逾期是因为比较好，后来变成？

2,询问语-还款时间-今天,,
1,肯定|语气词|其他意图,(还款时间，今天),哎，好上个月

2,询问语-身份-本人,,
1,语气词,,喂，听到吗？

2,询问语-身份-本人,,
1,无法识别意图,,是哪几种呢？

2,询问语-还款时间-今天,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),好的今天下午

2,询问语-转人工-是,,
1,无法识别意图,(需转人工，否),我

2,询问语-还款时间-今天,,
1,肯定|不好意思,(身份信息，本人)|(还款时间，今天),好的，我知道了，不好意思

2,结束语-今天还款,,
1,肯定|近几天还,(身份信息，本人)|(还款时间，近几天),嗯，等我工作稍微稳定了我尽快的处理好吧，因为

2,询问语-身份-本人,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),嗯，好，我等一下搞

2,询问语-还款时间-今天,,
1,近几天还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，近几天),我过几天啊，就这还没钱

2,询问语-身份-本人,,
1,你好|语气词|无法识别意图,,u怎么打不着火呢？喂，你好

2,询问语-转人工-是,,
1,否定|语气词|还一部分|没钱还,(身份信息，本人)|(逾期原因，没钱)|(需转人工，否),呃，不用，不用就是当时是这样的，就是说呃，我这边只要有这个最低还款的选项，我现在就今天就可以处理掉了，但是他现在没有那个最低还款那个选项了

2,询问语-还款时间-今天,,
1,询问客服电话,(身份信息，本人),说了，你那个，我没办法联系上你们了很多啥客服呀

2,询问语-帮忙转告-是,,
1,肯定|其他意图,(身份信息，不是本人),哦，那我我电话微信是记不起来晚上我再打给你好吧，我想下班的时候啊

2,询问语-身份-本人,,
1,不是我|打错了|换手机或换手机号,(身份信息，不是本人),不是啊，这个号码是我新买的明白九九

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),我已经还回来呀

2,询问语-身份-本人,,
1,无法识别意图,,没干嘛嘞

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，嗯，好啊

2,询问语-还款时间-今天,,
1,语气词,(身份信息，本人)|(还款时间，今天),啊，对您来

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),哦，哦，就是来了，是吧？

2,询问语-还款时间-今天,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),嗯，好的，我尽快处理

2,询问语-还款时间-今天,,
1,还一部分|没钱还,(身份信息，本人)|(逾期原因，没钱),那个现在应该长工资没发，然后只能还部分吗？烦恼全部换上了

2,询问语-还款时间-今天,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),嗯，后天后天

2,询问语-转人工-是,,
1,没钱还,(身份信息，本人)|(逾期原因，没钱)|(需转人工，否),就是我现在不方便，还就是我没这么多钱，还我能不能就是

2,询问语-身份-本人,,
1,不是我,(身份信息，不是本人),我不是在别人给我打电话，烦不烦

2,询问语-还款时间,,
1,询问欠款信息,(身份信息，本人),我主要问你这款是不是京东的，是吧？

2,询问语-身份-本人,,
1,无法识别意图,,位置

2,询问语-身份-本人,,
1,肯定|询问致电原因,(身份信息，本人),嗯，对怎么说？嗯？

2,询问语-还款时间-今天,,
1,询问客服电话,(身份信息，本人),我想打他客服客服电话是多少？

2,询问语-身份-本人,,
1,无法识别意图,,利器

2,结束语-无法理解  ,,
1,询问欠款信息,,什么玩意？

2,询问语-还款时间-今天,,
1,肯定|其他意图,(身份信息，本人)|(还款时间，今天),好的，好的，谢谢啊，我看一下啊

2,询问语-身份-本人,,
1,询问欠款信息,,什么是电子？怎么跟那个啥似的放？

2,询问语-还款时间-今天,,
1,语气词|询问致电原因,(身份信息，本人),哎，什么事？

2,询问语-身份-认识,,
1,肯定,(身份信息，认识),嗯是的是的

2,询问语-身份-本人,,
1,肯定|你是谁,(身份信息，本人),哦，您是

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊，好好好嗯，好

2,询问语-身份-本人,,
1,肯定|语气词,(身份信息，本人),啊，是哇

2,询问语-还款时间-今天,,
1,语气词|询问欠款信息,(身份信息，本人),啊，不是我想问一下怎么重的，就想问一下你们

2,询问语-身份-本人,,
1,是本人,(身份信息，本人),好像是

2,询问语-身份-本人,,
1,语气词,,哎，不需要

2,询问语-身份-本人,,
1,无法识别意图,,他们有的说什么个人回来给老师送我的就送了他回来了，好像是

2,询问语-帮忙转告-是,,
1,无法识别意图,,对

2,询问语-还款时间-今天,,
1,自动还款,(身份信息，本人)|(还款时间，已还),只是因为我里面有钱了，他没有自动扣哎

2,询问语-还款时间-今天,,
1,肯定|案件异常,(身份信息，本人),哦，是不是别人弄有的？是啊

2,结束语-催促还款,,
1,肯定,(身份信息，本人),是我

2,询问语-还款时间-今天,,
1,你是谁,(身份信息，本人),你这是哪里啊？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，是呢，是呢？

2,询问语-身份-本人,,
1,无法识别意图,,签了合同

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),我我前两天还了一个两百零二室，十几号还的那个不是是吗？

2,询问语-转人工-是,,
1,近几天还,(身份信息，本人)|(还款时间，近几天)|(需转人工，否),一直这两天吧

2,询问语-还款时间-今天,,
1,肯定|某时间还,(身份信息，本人)|(还款时间，某时间还),嗯，今天不行，我要等到下个月一号，我就可以什么还清了

2,询问语-身份-本人,,
1,询问欠款信息,(身份信息，本人),什么东西啊？

2,询问语-还款时间-今天,,
1,无法识别意图,,香香香

2,询问语-身份-本人,,
1,你好|询问致电原因,(身份信息，本人),你好咋了？

2,询问语-身份-本人,,
1,无法识别意图,,著名的

2,询问语-还款时间-今天,,
1,语气词|近几天还,(身份信息，本人)|(还款时间，近几天),呃，呃，后天可以吗？

2,询问语-还款时间-今天,,
1,你是谁,(身份信息，本人),你哪的啊？

2,询问语-还款时间-今天,,
1,肯定|语气词|近几天还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，近几天),哎，好的，好的，这两天啊，因为过年好有点那个什么了？

2,询问语-身份-本人,,
1,你是谁|询问致电原因,(身份信息，本人),你是哪一位？你有什么事你就说呀

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),你是说叮咚那里是不是？

2,询问语-身份-本人,,
1,其他意图,(身份信息，本人),是人工还是是人工客服吗？

2,询问语-还款时间,,
1,其他意图,(身份信息，本人),我说我在京东金融那里被冻结了一百块钱

2,询问语-帮忙转告-是,,
1,语气词|无法识别意图,,啊，那他也等着干什么事

2,询问语-还款时间-今天,,
1,无法识别意图,,一

2,结束语-催促还款,,
1,没时间还,(身份信息，本人)|(逾期原因，没时间),我不是说想要今天在外面有点那个我手机里面

2,询问语-帮忙转告-是,,
1,不认识,(身份信息，不认识),我都不认识这个后再回我去哪给你找人家的联系方式

2,询问语-身份-本人,,
1,语气词|换手机或换手机号,(身份信息，本人),啊，我手机坏，我刚卡只有

2,结束语-今天还款,,
1,肯定|语气词|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),哎，好的，好的，我忘了忘了，忘了，好的

2,询问语-还款时间,,
1,不好意思|近几天还|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，近几天),我这一两天应该可以出去玩，又最近一直在出差，所以我有点忘了不好意思嗯

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),什么地方？

2,询问语-还款时间-今天,,
1,无法识别意图,,也没

2,询问语-身份-本人,,
1,肯定|你是谁,(身份信息，本人),嗯，你是哪的？

2,询问语-身份-本人,,
1,其他意图,,对不起，我不需要

2,结束语-今天还款,,
1,肯定,(身份信息，本人),嗯，可以看的好好的好的，好的

2,询问语-身份-本人,,
1,无法识别意图,,听清了吗？

2,结束语-今天还款,,
1,忘记了|询问欠款信息,(身份信息，本人)|(逾期原因，忘记),我说是什么？不记得三十四元

2,询问语-身份-本人,,
1,肯定|语气词|询问致电原因,(身份信息，本人),啊是的是的，怎么？

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),嗯，娘

2,询问语-还款时间-今天,,
1,其他意图,(身份信息，本人),我看一下我看一下吧

2,结束语-催促还款,,
1,肯定|明天还,(身份信息，本人)|(还款时间，明天),哦，明天的吧

2,询问语-还款时间-今天,,
1,其他意图,,我我还什么会我那个没收到，我怎么投诉啊？

2,询问语-身份-本人,,
1,无法识别意图,,首先等会华

2,询问语-还款时间-今天,,
1,无法识别意图,,我跟你换，我还不少，我换多长，今天换我换，不是我邮箱也跟着换不上不知道

2,询问语-帮忙转告-是,,
1,肯定|其他意图,(身份信息，认识),哦，我知道，我知道我一会刚说好吧

2,结束语-催促还款,,
1,语气词|明天还,(身份信息，本人)|(还款时间，明天),呃，那没事，没事，明天吧，明天我处理一下啊

2,结束语-今天还款,,
1,肯定,(身份信息，本人),我知道了嗯嗯

2,询问语-身份-本人,,
1,询问致电原因,(身份信息，本人),什么问题？

2,询问语-还款时间-今天,,
1,肯定|不好意思|语气词|忘记了|询问欠款信息,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),啊，好好不好意思啊我给忘了那京东上买的那个东西是吧？是说那个吧

2,询问语-身份-本人,,
1,询问欠款信息,(身份信息，本人),什么欠款？

2,询问语-还款时间-今天,,
1,无法识别意图,,好多好多

2,询问语-身份-本人,,
1,肯定|没听清,(身份信息，本人),啊，我是怎么是？

2,询问语-身份-本人,,
1,语气词|是本人|询问致电原因,(身份信息，本人),啊，是我的请说

2,询问语-身份-本人,,
1,肯定|语气词,(身份信息，本人),哎，对呀

2,询问语-身份-本人,,
1,无法识别意图,,关机请稍后再拨

2,询问语-身份-认识,,
1,无法识别意图,,要什么行？

2,结束语-无法理解  ,,
1,近几天还|还一部分,(身份信息，本人)|(还款时间，近几天),这是过两天，我还最低都可以吗？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),可以可以ok好

2,询问语-还款时间-今天,,
1,语气词|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),哦，忘记了，忘记还了

2,询问语-身份-本人,,
1,无法识别意图,,收到

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),已经还过了，行不行

2,询问语-还款时间-今天,,
1,无法识别意图,,我是那个

2,询问语-还款时间-今天,,
1,肯定|其他意图,(身份信息，本人)|(还款时间，今天),哦，我想知道我那个京东白条的账户什么时候能解开

2,询问语-还款时间-今天,,
1,今天还,(身份信息，本人)|(还款时间，今天),我现在就弄

2,结束语-无法理解  ,,
1,无法识别意图,,可不能

2,询问语-还款时间-今天,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),好好好，我今天尽量给你搞好吧嗯

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),哦，好知道了

2,询问语-身份-本人,,
1,无法识别意图,,请假

2,结束语-今天还款,,
1,肯定,(身份信息，本人),能能能

2,结束语-今天还款,,
1,语气词|今天还,(身份信息，本人)|(还款时间，今天),啊，我今晚就处理的好么？

2,询问语-还款时间-今天,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),二十一号可以吗？

2,询问语-身份-本人,,
1,你是谁,,刘鑫伟是谁啊？你是你们是哪里的？

2,结束语-今天还款,,
1,肯定,(身份信息，本人),嗯，行的

2,询问语-还款时间,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),这三个月三月十号

2,询问语-身份-本人,,
1,语气词,,啊，赶紧看不在家

2,询问语-身份-本人,,
1,肯定|今天还,(身份信息，本人)|(还款时间，今天),哦，哦，我知道了，我知道了，我马上处理啊

2,询问语-还款时间-今天,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),我尽快处理

2,询问语-还款时间-今天,,
1,其他意图,,我我问一下我问一下

2,询问语-还款时间-今天,,
1,语气词|询问如何还款,(身份信息，本人)|(还款时间，今天),呃，我就是说，你们自私用哪个银行卡去还款？

2,询问语-还款时间,,
1,询问欠款信息,(身份信息，本人),我是说京东金融有这款呢？

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好的，好的，好的，我知道了哈嗯

2,询问语-还款时间-今天,,
1,肯定|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),嗯，好好嗯，忘记了

2,询问语-还款时间-今天,,
1,肯定|近几天还,(身份信息，本人)|(还款时间，近几天),嗯，可以可以过几天吗？

2,询问语-转人工-是,,
1,询问欠款金额,(身份信息，本人),京东金融借了借了多少钱？

2,询问语-还款时间-今天,,
1,肯定|语气词|今天还,(身份信息，本人)|(还款时间，今天),啊，好的，好的，马上

2,询问语-还款时间-今天,,
1,肯定|已经还了,(身份信息，本人)|(还款时间，已还),好了，好了，我刚刚还

2,询问语-身份-本人,,
1,肯定|你是谁,(身份信息，本人),哦，对是您是

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),0好了

2,询问语-身份-本人,,
1,肯定|是本人,(身份信息，本人),对我就是

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),呃，就是

2,结束语-催促还款,,
1,其他意图,,你没有办法先这样吧

2,询问语-还款时间-今天,,
1,某时间还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，某时间还),今天钱还没到等到了

2,询问语-身份-本人,,
1,语气词,(身份信息，本人),啊，我知道，我知道，我知道

2,询问语-还款时间-今天,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),我尽快尽快处理好不好

2,结束语-无法理解  ,,
1,询问欠款信息,(身份信息，本人),我问你是哪一各款项？我现在我现在忘记从前是打的扣钱

2,询问语-还款时间-今天,,
1,语气词|今天还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，今天),呃，我也弄四年登过你工资还没发大老板二十八号才好的二十八号，下午五点之前我给你

2,询问语-还款时间,,
1,近几天还,(身份信息，本人)|(还款时间，近几天),嗯，后天后天

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),我都已经还了

2,询问语-身份-本人,,
1,无法识别意图,,你你

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),嗯，好没问题可以

2,询问语-还款时间-今天,,
1,语气词|自动还款,(身份信息，本人)|(还款时间，已还),啊，你现在就扣吗？我已经放里面了

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好好，明白明白好，谢谢谢谢

2,询问语-还款时间-今天,,
1,语气词|近几天还,(身份信息，本人)|(还款时间，近几天),啊，我尽快嗯嗯，那就这样嗯

2,询问语-还款时间-今天,,
1,询问欠款信息,(身份信息，本人),五十八一千二百元我都没接什么时候结了？

2,询问语-转人工-是,,
1,近几天还,(身份信息，本人)|(还款时间，近几天)|(需转人工，否),我这两天会处理下来

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),好行行行

2,结束语-已经还款,,
1,语气词|打错了,(身份信息，本人)|(还款时间，已还),哎，不对呀，京东那边我应该是有个银行卡绑定的，自动扣的呀，怎么？

2,结束语-今天还款,,
1,语气词|你是谁,(身份信息，本人),喂，哪里？

2,询问语-身份-本人,,
1,语气词,,呃，那个

2,询问语-还款时间-今天,,
1,某时间还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，某时间还),发工资了

2,询问语-身份-本人,,
1,无法识别意图,,发短信通知已挂机语音留言请按1如需人工帮助，请按1

2,结束语-今天还款,,
1,肯定|语气词,(身份信息，本人),啊，可以啊

2,询问语-身份-本人,,
1,谩骂,,是你妈头

2,询问语-还款时间,,
1,肯定|今天还|询问欠款信息,(身份信息，本人)|(还款时间，今天),哦，我我马上可以处理是不是京东？

2,询问语-帮忙转告-是,,
1,其他意图,,幺八五五九三一，那个手机丢掉了17五九三六六五六七啊

2,询问语-还款时间-今天,,
1,肯定|不好意思|语气词|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),哎，行行行，我忘了不好意思啊

2,询问语-身份-认识,,
1,你好|语气词,,你好喂，你好

2,询问语-还款时间-今天,,
1,无法识别意图,,接着下潜

2,询问语-身份-本人,,
1,是本人,(身份信息，本人),我要是

2,询问语-还款时间-今天,,
1,近几天还|申请延期,(身份信息，本人)|(还款时间，近几天),我过两天行不行啊

2,询问语-身份-本人,,
1,肯定|本人暂时不在,,哦，他今天没拿手机

2,询问语-还款时间-今天,,
1,肯定|忘记了,(身份信息，本人)|(逾期原因，忘记)|(还款时间，今天),哦，行好知道了，忘了

2,询问语-还款时间-今天,,
1,肯定|其他意图,(身份信息，本人)|(还款时间，今天),我下一个嗯，好的

2,结束语-今天还款,,
1,今天还|忘记了,(身份信息，本人)|(还款时间，今天),我马上还上还我都没注意

2,询问语-身份-本人,,
1,无法识别意图,,这

2,询问语-还款时间-今天,,
1,肯定,(身份信息，本人)|(还款时间，今天),我们嗯

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),是吧，对

2,结束语-已经还款,,
1,无法识别意图,,不是那你现在根本的钱能内蒙古等美丽显示，直接退到银行卡里形式怎么说我不是不化的，那里我也不会用我

2,询问语-还款时间-今天,,
1,已经还了,(身份信息，本人)|(还款时间，已还),已经好了

2,询问语-身份-本人,,
1,无法识别意图,,什么时候？

2,结束语-催促还款,,
1,明天还,(身份信息，本人)|(还款时间，明天),那没办法了明天

2,询问语-转人工-是,,
1,近几天还|没钱还,(身份信息，本人)|(逾期原因，没钱)|(还款时间，近几天)|(需转人工，否),我是过两天才发工资

2,询问语-身份-本人,,
1,无法识别意图,,我都说过，我是毁了

2,询问语-还款时间-今天,,
1,肯定|语气词,(身份信息，本人)|(还款时间，今天),啊啊，好的，好的，好的

2,询问语-还款时间-今天,,
1,某时间还,(身份信息，本人)|(还款时间，某时间还),我这我我二十八号还

2,询问语-身份-本人,,
1,肯定,(身份信息，本人),对对呀

2,询问语-还款时间-今天,,
