,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不用的
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),打错电话了
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),算了
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不行呀
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不是诶
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),你打错人了
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),你打错了
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不是的
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不可以的吖
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),错了
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不可以的呀
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),打错
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),真的不清楚
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),额 不是
,,,
2,询问语-身份-认识,,
1,否定,(身份，不认识),不是啊
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),他是我丈夫
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),认识
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),不是 我是他哥
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),他请假了
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他妻子
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),不是 他是我老公
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我亲人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他媳妇
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我认识
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),认得
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我妻子
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我媳妇
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我老婆
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我们是朋友
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他家人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他亲人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),他是我老公
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我亲戚
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),他不在这儿工作了
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是她家里人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我家里人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是她老公
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是她丈夫
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我亲属
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),找他干嘛
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),是他同事
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),打错了他是我朋友
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他亲戚
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),是他朋友
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他亲属
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),打错啦 我是他朋友
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),她是我家人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是她爱人
,,,
2,询问语-身份-认识,,
1,认识,(身份，认识),我是他老婆
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了认不得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),认不得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错啦 不认识
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了不晓得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的没见过
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚来的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚办的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才办的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才来的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了不清楚
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的没听说
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了不知道你说的
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才买的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才办的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才来的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新来的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认得那个
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了没见过
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认识这人
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的不晓得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才办的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的不认识
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不知道你说的
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚办的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新买的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新办的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认识那个
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认识
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),没听过
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才来的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才来的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新买的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认识这个
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认识那个人
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新买的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新来的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不晓得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新来的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认识这个人
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才买的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了不认识
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新办的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的不知道你说的
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),没见过
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚来的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚办的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新办的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才买的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认得这个
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚买的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新买的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),没听说
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的没听过
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),不认得这个人
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新来的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了没听说
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才办的手机号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),新办的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了不认得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),我刚买的号 不认识你说的那个人
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的认不得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),这谁啊 不认识
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),打错了没听过
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚来的手机
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),才买的号码
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚买的号儿
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚来的号
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),真的不认得
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),我不认识这个人
,,,
2,询问语-身份-认识,,
1,不认识,(身份，不认识),刚办的手机号
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),我不是呀
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),不是我
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),不不不是我
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),打错了 我不是
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),我不是我
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),我不是啊
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),我不是他呀
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),我不是他
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),不不是我
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),我不是
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),不是我啊
,,,
2,询问语-身份-认识,,
1,不是我,(身份，不认识),不是我不是我
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,没工夫 等会说
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,不方便
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,等等再打
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,在开出
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,在开会
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,稍等再打
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,这会没时间
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,晚点再打
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,现在不方便
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,等一下再说
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,晚点再说
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,等等再说
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,等一下再打
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,在开车 等会再打
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,在忙
,,,
2,询问语-还款时间-今天,,
1,暂时没空,,稍等再说
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我还掉了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),已经全部换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我换掉了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),不是还了吗
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),钱早换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我都还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我全换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我早换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我全都换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我已经换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我刚才还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),钱早还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),昨天就还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我早还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),已经全部还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),是换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我已经还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我全都还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我刚才换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我全还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我早就换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),已经把钱还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),可是我已经还了啊
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),钱那天换了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),我早就还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),早还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),钱那天还了
,,,
2,询问语-还款时间-今天,,
1,已经还了,(还款时间，已还),不是汇钱了吗
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),下班就还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),一会就去还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),下午把钱还上
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),好 一会下班了就去还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),一会就去换
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),今天肯定可以还了
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),行 等会就去还了
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),马上还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),吃完饭就去还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),吃饭时候还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),吃饭时候换
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),马上换
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),等一下就换
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),过会儿就还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),下班去还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),下班就换
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),马上处理
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),下班就处理
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),中午午休的时候还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),吃饭时候处理
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),等一下就处理
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),今天就去还
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),一会就去处理
,,,
2,询问语-还款时间-今天,,
1,今天还,(还款时间，今天),等一下就还
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是唉
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是埃
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),没错
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是哎
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),嗯嗯
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),好的
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是的啦
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是的呀
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),没问题
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),恩
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是呢
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),好好好
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),知道了
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是啊
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),能
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),好好
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),好
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),可以
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),对的
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),对
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是的呦
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),是的
,,,
2,询问语-还款时间-今天,,
1,肯定,(还款时间，今天),嗯
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),不是存进卡里了么
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),卡里面没钱吗
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),不是可以自己扣银行卡么
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),账户里面没钱么
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱存到卡中
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱存到卡里边
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱就在银行卡里 你们不会自己扣吗
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱打在银行卡了
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),自动还款
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),那笔钱在我的建行卡
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),卡上有钱 直接扣就行
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),已经在银行卡
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱已经在卡里
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),卡上没钱么
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),已经在卡里了
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),我的银行卡上有钱 你们扣
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱存到卡上
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),自动换款
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),自动扣款
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),你们直接在银行卡里扣
,,,
2,询问语-还款时间-今天,,
1,钱已经在卡里,(还款时间，自动还款),钱存到卡里头
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明天早上就还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明天抽空去
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明天就还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明天还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),今天太晚了 明天吧
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明儿肯定还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明儿肯定处理
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),我明天下班钱还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明天早上就处理
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),我争取这两天还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),今天没空 明天处理
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),我明天去还
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),明天处理
,,,
2,询问语-还款时间-今天,,
1,明天还,(还款时间，明天),今天没空 明天还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过两天就还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),我下个月还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),发了工资就还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),近几天
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),改天还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过几天发工资了就还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),我下星期还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),下周肯定处理
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过阵子就还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),我过两天还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),改天吧
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),我最晚什么时间还钱
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),有钱马上就处理
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过几天有钱了还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过两天吧 别急
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),后天吧
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过两天处理
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),过两天肯定还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),近几天还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),等发了工资就还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),后天还
,,,
2,询问语-还款时间-今天,,
1,近几天还,(还款时间，近几天),等发工资吧
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我还掉了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),已经全部换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我换掉了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),不是还了吗
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),钱早换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我都还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我全换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我早换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我全都换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我已经换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我刚才还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),钱早还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),昨天就还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我早还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),已经全部还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),是换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我已经还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我全都还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我刚才换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我全还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我早就换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),已经把钱还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),可是我已经还了啊
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),钱那天换了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),我早就还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),早还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),钱那天还了
,,,
2,询问语-还款时间,,
1,已经还了,(还款时间，已还),不是汇钱了吗
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),下班就还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),一会就去还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),下午把钱还上
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),好 一会下班了就去还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),一会就去换
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),今天肯定可以还了
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),行 等会就去还了
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),马上还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),吃完饭就去还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),吃饭时候还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),吃饭时候换
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),马上换
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),等一下就换
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),过会儿就还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),下班去还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),下班就换
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),马上处理
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),下班就处理
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),中午午休的时候还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),吃饭时候处理
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),等一下就处理
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),今天就去还
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),一会就去处理
,,,
2,询问语-还款时间,,
1,今天还,(还款时间，今天),等一下就还
,,,
2,询问语-还款时间,,
1,肯定,,是唉
,,,
2,询问语-还款时间,,
1,肯定,,是埃
,,,
2,询问语-还款时间,,
1,肯定,,没错
,,,
2,询问语-还款时间,,
1,肯定,,是哎
,,,
2,询问语-还款时间,,
1,肯定,,嗯嗯
,,,
2,询问语-还款时间,,
1,肯定,,好的
,,,
2,询问语-还款时间,,
1,肯定,,是的啦
,,,
2,询问语-还款时间,,
1,肯定,,是的呀
,,,
2,询问语-还款时间,,
1,肯定,,没问题
,,,
2,询问语-还款时间,,
1,肯定,,恩
,,,
2,询问语-还款时间,,
1,肯定,,是呢
,,,
2,询问语-还款时间,,
1,肯定,,好好好
,,,
2,询问语-还款时间,,
1,肯定,,知道了
,,,
2,询问语-还款时间,,
1,肯定,,是啊
,,,
2,询问语-还款时间,,
1,肯定,,能
,,,
2,询问语-还款时间,,
1,肯定,,好好
,,,
2,询问语-还款时间,,
1,肯定,,好
,,,
2,询问语-还款时间,,
1,肯定,,可以
,,,
2,询问语-还款时间,,
1,肯定,,对的
,,,
2,询问语-还款时间,,
1,肯定,,对
,,,
2,询问语-还款时间,,
1,肯定,,是的呦
,,,
2,询问语-还款时间,,
1,肯定,,是
,,,
2,询问语-还款时间,,
1,肯定,,是的
,,,
